date,open,high,low,close,vol,per,pbr
2018-02-21,"320,000","328,000","317,500","323,000","40,372",1745,93
2018-02-22,"320,500","334,000","319,500","327,000","53,163",1766,94
2018-02-23,"332,000","335,500","322,500","335,500","46,881",1812,96
2018-02-26,"340,000","348,000","339,500","344,000","51,596",1858,99
2018-02-27,"345,000","351,500","332,000","334,000","67,465",1804,96
2018-02-28,"334,000","345,000","334,000","343,000","73,959",1853,99
2018-03-02,"333,500","338,500","329,500","331,500","47,246",1791,95
2018-03-05,"328,000","334,500","323,500","325,500","26,376",1758,94
2018-03-06,"327,000","339,500","326,000","338,500","32,305",1828,97
2018-03-07,"334,000","338,500","327,000","331,000","39,207",1788,95
2018-03-08,"334,500","334,500","321,000","325,000","83,875",1756,93
2018-03-09,"329,000","351,500","326,000","343,000","134,516",1853,99
2018-03-12,"347,000","347,000","331,500","337,500","53,279",1823,97
2018-03-13,"333,500","333,500","324,000","325,500","57,216",1758,94
2018-03-14,"326,000","326,000","314,000","321,500","63,287",1737,92
2018-03-15,"320,500","330,000","319,000","329,500","37,232",1780,95
2018-03-16,"329,500","342,000","328,000","331,500","66,279",1791,95
2018-03-19,"332,500","332,500","321,000","322,000","49,168",1739,93
2018-03-20,"318,000","325,500","318,000","323,000","26,447",1745,93
2018-03-21,"324,000","337,500","324,000","331,500","61,474",1791,95
2018-03-22,"331,000","350,000","330,000","347,000","79,275",1874,100
2018-03-23,"335,000","346,500","334,500","336,500","52,851",1818,97
2018-03-26,"337,000","348,500","336,500","344,000","39,266",1858,99
2018-03-27,"345,500","353,500","340,500","353,000","63,807",1907,101
2018-03-28,"351,000","355,000","340,000","343,500","52,787",1855,99
2018-03-29,"343,500","348,500","337,000","348,500","29,908",1882,100
2018-03-30,"350,000","360,000","347,000","357,500","46,128",1931,103
2018-04-02,"368,500","386,000","365,000","383,500","95,826",2072,110
2018-04-03,"380,000","393,000","372,000","378,500","74,691",2045,109
2018-04-04,"378,500","378,500","364,500","370,000","51,971",1999,106
2018-04-05,"372,500","378,000","362,000","366,500","54,915",1980,105
2018-04-06,"366,500","382,000","365,000","377,500","58,150",2039,109
2018-04-09,"376,000","386,500","376,000","384,500","34,895",2077,111
2018-04-10,"379,000","403,500","379,000","399,000","67,858",2155,115
2018-04-11,"396,000","399,000","386,500","390,500","76,113",2109,112
2018-04-12,"394,500","401,500","387,000","399,500","65,095",2158,115
2018-04-13,"395,000","399,500","388,000","398,000","59,350",2150,114
2018-04-16,"398,000","402,500","392,500","396,500","26,109",2142,114
2018-04-17,"396,500","398,500","385,500","396,000","49,430",2139,114
2018-04-18,"400,000","408,500","396,000","407,500","77,934",2201,117
2018-04-19,"401,500","404,500","383,500","389,000","65,746",2101,112
2018-04-20,"389,000","397,500","388,500","395,000","41,744",2134,114
2018-04-23,"395,500","395,500","378,000","387,500","52,537",2093,111
2018-04-24,"395,000","404,000","385,000","387,500","68,378",2093,111
2018-04-25,"391,000","399,500","387,500","396,500","61,411",2142,114
2018-04-26,"398,000","404,000","392,000","396,500","43,593",2142,114
2018-04-27,"398,500","410,000","398,000","404,500","54,993",2185,116
2018-04-30,"410,000","433,000","406,500","417,500","66,813",2255,120
2018-05-02,"417,500","420,500","410,500","417,500","35,431",2255,120
2018-05-03,"418,500","418,500","400,000","400,000","56,760",2161,115
2018-05-04,"400,000","408,000","394,000","398,000","50,803",2150,114
2018-05-08,"401,500","407,000","394,000","401,500","58,467",2169,115
2018-05-09,"401,500","403,500","388,500","394,500","60,707",2131,113
2018-05-10,"394,000","422,000","388,500","421,000","125,092",2274,121
2018-05-11,"432,500","442,000","423,500","428,000","110,289",2312,123
2018-05-14,"433,500","434,500","418,000","428,000","59,845",2312,123
2018-05-15,"432,500","440,000","429,500","438,500","61,062",2369,126
2018-05-16,"441,000","448,000","436,000","447,500","48,318",2417,129
2018-05-17,"453,000","453,000","439,000","449,000","62,187",2425,129
2018-05-18,"448,000","451,000","433,000","439,500","63,416",2374,126
2018-05-21,"444,500","444,500","435,000","442,500","36,065",2390,127
2018-05-23,"434,000","445,500","434,000","445,000","35,309",2404,128
2018-05-24,"451,000","466,500","445,000","465,500","78,477",2514,134
2018-05-25,"475,500","475,500","439,000","439,000","82,402",2371,126
2018-05-28,"445,000","451,500","436,500","439,000","48,373",2371,126
2018-05-29,"444,500","463,000","444,500","459,500","59,718",2482,132
2018-05-30,"455,500","459,500","442,500","451,500","49,059",2439,130
2018-05-31,"451,500","453,500","437,000","439,000","99,193",2371,126
2018-06-01,"445,500","462,500","440,000","445,000","92,836",2404,128
2018-06-04,"449,500","449,500","432,000","435,500","68,775",2352,125
2018-06-05,"432,000","443,000","428,500","440,000","81,319",2377,126
2018-06-07,"440,000","446,000","423,000","426,500","84,265",2304,123
2018-06-08,"426,000","431,000","411,500","415,500","100,653",2244,119
2018-06-11,"421,000","431,500","418,500","430,500","66,103",2325,124
2018-06-12,"435,000","439,500","424,000","431,500","65,229",2331,124
2018-06-14,"436,000","436,000","414,000","417,000","112,811",2252,120
2018-06-15,"421,000","423,000","410,500","418,500","119,119",2261,120
2018-06-18,"417,000","417,500","388,000","392,000","112,668",2117,113
2018-06-19,"391,000","393,500","379,500","382,500","118,044",2066,110
2018-06-20,"387,000","399,000","381,000","398,000","108,479",2150,114
2018-06-21,"398,000","405,000","385,500","389,000","86,319",2101,112
2018-06-22,"391,000","393,000","375,000","391,500","107,135",2115,113
2018-06-25,"404,500","421,000","389,500","419,500","257,052",2266,121
2018-06-26,"419,500","419,500","396,000","397,500","128,529",2147,114
2018-06-27,"398,500","406,500","395,000","402,000","55,084",2171,116
2018-06-28,"404,500","404,500","394,500","401,000","48,687",2166,115
2018-06-29,"406,000","409,000","392,000","401,500","52,421",2169,115
2018-07-02,"399,500","404,000","387,500","387,500","47,991",2093,111
2018-07-03,"388,000","390,500","350,500","358,500","217,584",1936,103
2018-07-04,"350,500","355,500","338,000","353,500","194,523",1909,102
2018-07-05,"353,500","362,000","349,000","358,000","96,569",1934,103
2018-07-06,"358,000","372,000","348,000","360,500","123,086",1947,104
2018-07-09,"354,000","355,500","328,000","331,000","189,240",1788,95
2018-07-10,"335,000","342,500","333,000","341,000","84,340",1842,98
2018-07-11,"335,000","338,500","329,000","330,000","88,505",1783,95
2018-07-12,"329,000","336,000","323,000","329,000","89,824",1777,95
2018-07-13,"332,500","334,000","328,000","331,000","58,928",1788,95
2018-07-16,"328,500","330,500","313,000","314,000","114,661",1696,90
2018-07-17,"314,000","323,000","314,000","320,000","102,362",1729,92
2018-07-18,"323,000","324,000","313,000","320,500","95,169",1731,92
2018-07-19,"320,500","321,000","297,500","308,000","184,662",1664,89
2018-07-20,"304,500","309,500","301,000","303,500","75,545",1639,87
2018-07-23,"302,500","313,500","301,500","305,500","86,394",1650,88
2018-07-24,"305,500","326,500","305,500","323,500","132,589",1747,93
2018-07-25,"323,500","327,000","314,000","324,500","73,874",1753,93
2018-07-26,"325,500","326,500","312,500","319,000","64,678",1723,92
2018-07-27,"321,500","339,000","321,000","334,000","104,796",1804,96
2018-07-30,"341,500","346,500","324,500","326,000","76,693",1761,94
2018-07-31,"321,500","333,500","316,500","332,000","64,056",1793,95
2018-08-01,"332,000","348,500","324,000","346,500","113,027",1872,100
2018-08-02,"342,000","345,000","335,500","338,500","69,667",1828,97
2018-08-03,"336,000","344,000","332,000","342,000","54,088",1847,98
2018-08-06,"339,000","346,000","333,000","337,000","61,193",1820,97
2018-08-07,"333,500","335,500","320,000","322,000","106,937",1739,93
2018-08-08,"322,000","326,000","320,000","321,000","59,668",1734,92
2018-08-09,"321,000","321,500","304,000","310,000","161,618",1674,89
2018-08-10,"309,000","314,500","309,000","310,000","69,870",1674,89
2018-08-13,"304,500","304,500","294,500","300,500","93,884",1623,86
2018-08-14,"298,000","302,500","294,500","298,000","54,470",1610,86
2018-08-16,"293,500","299,000","285,000","291,000","90,316",1572,84
2018-08-17,"292,000","299,000","290,000","296,500","75,065",1602,85
2018-08-20,"297,000","298,500","280,500","280,500","128,549",1515,81
2018-08-21,"281,000","284,500","278,000","283,000","81,867",1529,81
2018-08-22,"283,000","288,500","283,000","284,000","63,713",1534,82
2018-08-23,"294,500","313,000","292,000","310,000","243,814",1674,89
2018-08-24,"311,000","316,000","304,500","313,500","92,202",1693,90
2018-08-27,"314,000","314,500","302,000","305,500","97,164",1650,88
2018-08-28,"310,500","321,000","310,000","316,000","107,172",1707,91
2018-08-29,"317,000","317,500","311,000","316,000","55,734",1707,91
2018-08-30,"330,000","338,000","313,000","317,500","133,156",1715,91
2018-08-31,"318,000","325,000","315,500","324,500","84,318",1753,93
2018-09-03,"324,500","327,000","320,000","322,500","40,706",1742,93
2018-09-04,"322,500","328,000","312,500","326,500","65,277",1764,94
2018-09-05,"326,500","330,000","320,000","322,500","64,198",1742,93
2018-09-06,"320,500","321,500","312,000","316,500","62,983",1710,91
2018-09-07,"321,000","324,000","313,000","320,500","38,420",1731,92
2018-09-10,"313,500","318,500","303,500","310,000","99,949",1674,89
2018-09-11,"310,000","315,000","307,500","309,000","43,513",1669,89
2018-09-12,"311,500","320,500","310,000","319,500","67,283",1726,92
2018-09-13,"320,500","340,000","320,500","338,000","125,928",1826,97
2018-09-14,"343,000","352,000","337,500","348,500","137,477",1882,100
2018-09-17,"345,000","350,500","337,500","341,500","68,066",1845,98
2018-09-18,"339,000","363,500","339,000","361,000","120,282",1950,104
2018-09-19,"365,000","365,500","350,000","357,000","98,162",1928,103
2018-09-20,"353,500","356,500","347,500","349,500","73,928",1888,100
2018-09-21,"355,000","355,000","338,500","347,500","96,224",1877,100
2018-09-27,"347,500","364,500","347,500","359,000","98,872",1939,103
2018-09-28,"361,000","368,000","355,000","362,500","71,458",1958,104
2018-10-01,"364,500","380,000","358,500","363,500","86,342",1963,104
2018-10-02,"364,500","365,500","341,000","347,500","95,990",1877,100
2018-10-04,"347,500","348,000","299,500","303,500","304,380",1639,87
2018-10-05,"303,500","315,500","290,500","312,000","164,418",1685,90
2018-10-08,"308,000","311,000","300,000","301,000","80,551",1626,87
2018-10-10,"299,500","309,000","295,000","295,500","85,328",1596,85
2018-10-11,"286,500","298,500","283,500","288,000","122,565",1556,83
2018-10-12,"287,000","303,500","287,000","296,000","76,627",1599,85
2018-10-15,"299,000","299,000","281,000","282,500","96,722",1526,81
2018-10-16,"283,500","290,000","282,000","289,000","50,524",1561,83
2018-10-17,"294,500","302,000","287,500","290,000","58,888",1566,83
2018-10-18,"293,000","294,500","284,500","286,000","31,710",1545,82
2018-10-19,"283,000","283,000","267,500","278,500","149,946",1504,80
2018-10-22,"282,000","290,500","278,500","290,500","69,178",1569,83
2018-10-23,"289,000","289,500","273,500","275,500","60,877",1488,79
2018-10-24,"278,500","279,500","271,500","274,000","46,848",1480,79
2018-10-25,"267,000","277,000","263,500","269,500","62,469",1456,77
2018-10-26,"269,500","270,000","249,500","254,500","155,126",1375,73
2018-10-29,"253,000","262,000","249,000","252,000","91,476",1361,72
2018-10-30,"249,500","257,000","246,000","255,500","55,509",1380,73
2018-10-31,"261,500","272,000","252,500","258,500","137,063",1396,74
2018-11-01,"262,000","273,500","260,500","263,500","99,445",1423,76
2018-11-02,"270,500","276,000","266,500","275,500","84,053",1488,79
2018-11-05,"273,000","273,000","265,500","267,000","54,198",1442,77
2018-11-06,"269,500","273,500","267,000","270,000","44,174",1458,78
2018-11-07,"271,500","273,000","258,500","262,500","65,740",1418,75
2018-11-08,"266,000","269,000","259,500","259,500","74,796",1402,75
2018-11-09,"260,000","266,000","249,500","264,000","133,821",1426,76
2018-11-12,"258,500","259,500","253,000","254,500","68,757",1375,73
2018-11-13,"249,500","255,500","246,000","252,500","73,167",1364,73
2018-11-14,"254,000","259,000","252,000","254,000","43,584",1372,73
2018-11-15,"259,000","285,000","258,500","280,500","209,822",1515,81
2018-11-16,"284,000","287,000","275,500","279,000","69,082",1507,80
2018-11-19,"280,000","291,000","276,000","290,000","93,062",1566,83
2018-11-20,"285,000","291,500","280,500","288,000","81,974",1556,83
2018-11-21,"285,000","288,000","272,500","286,000","110,649",1545,82
2018-11-22,"284,500","296,000","284,500","286,000","90,223",1545,82
2018-11-23,"280,500","308,500","280,500","299,000","158,351",1615,86
2018-11-26,"301,500","304,000","296,000","303,000","70,413",1637,87
2018-11-27,"303,000","307,000","295,500","297,500","63,647",1607,86
2018-11-28,"297,500","298,000","288,000","289,000","83,967",1561,83
2018-11-29,"292,500","296,000","283,000","284,000","90,494",1534,82
2018-11-30,"286,000","293,500","279,500","291,000","105,639",1572,84
2018-12-03,"297,000","297,500","289,500","294,000","87,003",1588,85
2018-12-04,"293,500","297,500","286,500","287,500","67,888",1553,83
2018-12-05,"281,500","288,000","280,500","284,000","39,447",1534,82
2018-12-06,"283,000","286,000","265,500","266,500","98,961",1440,77
2018-12-07,"271,000","274,500","267,000","268,000","67,341",1448,77
2018-12-10,"265,000","272,500","261,000","269,500","52,749",1456,77
2018-12-11,"269,500","270,500","263,500","263,500","48,832",1423,76
2018-12-12,"265,500","268,500","261,000","267,500","79,509",1445,77
2018-12-13,"268,000","269,000","259,000","260,500","114,310",1407,75
2018-12-14,"262,000","265,500","255,000","256,500","81,402",1386,74
2018-12-17,"259,500","264,500","256,000","263,500","57,551",1423,76
2018-12-18,"259,500","266,000","258,500","263,000","58,758",1421,76
2018-12-19,"265,000","265,500","259,500","262,500","41,422",1418,75
2018-12-20,"262,000","262,000","254,500","256,500","57,561",1386,74
2018-12-21,"253,500","256,500","251,500","255,500","53,118",1380,73
2018-12-24,"254,500","254,500","249,500","251,000","57,383",1356,72
2018-12-26,"247,000","250,500","245,000","246,500","65,317",1331,71
2018-12-27,"249,500","261,500","247,000","254,000","92,612",1372,73
2018-12-28,"254,500","260,000","254,500","256,000","44,007",1383,74
2019-01-02,"257,500","258,000","246,000","248,000","72,595",1022,70
2019-01-03,"250,000","250,500","240,000","241,000","82,097",993,68
2019-01-04,"240,000","241,500","231,000","239,500","132,087",987,68
2019-01-07,"242,000","247,500","237,000","240,500","73,638",991,68
2019-01-08,"240,500","242,000","235,000","236,500","55,662",974,67
2019-01-09,"237,000","242,500","236,500","240,500","63,764",991,68
2019-01-10,"241,000","246,500","240,000","241,000","66,739",993,68
2019-01-11,"242,500","246,000","239,500","245,000","58,913",1009,69
2019-01-14,"246,500","258,000","245,500","253,500","123,417",1044,72
2019-01-15,"255,000","263,500","251,000","256,000","106,953",1055,73
2019-01-16,"256,000","256,000","249,000","250,000","64,034",1030,71
2019-01-17,"250,500","251,500","241,500","242,000","94,486",997,69
2019-01-18,"243,500","250,500","243,500","250,500","62,464",1032,71
2019-01-21,"253,500","256,500","247,500","249,000","80,876",1026,71
2019-01-22,"249,500","258,500","249,500","252,000","86,611",1038,71
2019-01-23,"253,000","269,500","252,500","265,000","242,494",1092,75
2019-01-24,"268,000","268,500","262,000","265,500","94,368",1094,75
2019-01-25,"265,000","276,500","263,500","273,500","138,678",1127,78
2019-01-28,"277,000","277,000","266,000","274,500","129,048",1131,78
2019-01-29,"273,000","274,000","267,000","274,000","60,247",1129,78
2019-01-30,"274,500","274,500","264,500","266,000","89,413",1096,75
2019-01-31,"268,000","269,500","259,500","264,500","70,594",1090,75
